t,x,y,psi,delta,v,delta_dot
15.45, 150.402, 34.3609, 0.161234, -0.00221142, 10, 7.69023e-05
15.5, 150.895, 34.4412, 0.160792, -0.00220755, 10, 7.75183e-05
15.55, 151.389, 34.5212, 0.160351, -0.00220364, 10, 7.81227e-05
15.6, 151.882, 34.6011, 0.159911, -0.00219971, 10, 7.87137e-05
15.65, 152.376, 34.6807, 0.159472, -0.00219574, 10, 7.92898e-05
15.7, 152.87, 34.7601, 0.159034, -0.00219175, 10, 7.98495e-05
15.75, 153.363, 34.8392, 0.158596, -0.00218773, 10, 8.03913e-05
15.8, 153.857, 34.9182, 0.15816, -0.00218368, 10, 8.09141e-05
15.85, 154.351, 34.997, 0.157724, -0.00217961, 10, 8.14166e-05
15.9, 154.845, 35.0755, 0.157289, -0.00217552, 10, 8.18979e-05
15.95, 155.338, 35.1538, 0.156854, -0.0021714, 10, 8.23572e-05
16, 155.832, 35.2319, 0.156421, -0.00216726, 10, 8.27938e-05
16.05, 156.326, 35.3098, 0.155988, -0.0021631, 10, 8.32072e-05
16.1, 156.82, 35.3875, 0.155556, -0.00215892, 10, 8.3597e-05
16.15, 157.314, 35.465, 0.155126, -0.00215472, 10, 8.39629e-05
16.2, 157.808, 35.5422, 0.154695, -0.00215051, 10, 8.43049e-05
16.25, 158.302, 35.6193, 0.154266, -0.00214628, 10, 8.46229e-05
16.3, 158.796, 35.6961, 0.153838, -0.00214203, 10, 8.49172e-05
16.35, 159.29, 35.7727, 0.15341, -0.00213777, 10, 8.51879e-05
16.4, 159.784, 35.8491, 0.152984, -0.0021335, 10, 8.54354e-05
16.45, 160.279, 35.9253, 0.152558, -0.00212922, 10, 8.566e-05
16.5, 160.773, 36.0013, 0.152133, -0.00212492, 10, 8.58622e-05
16.55, 161.267, 36.0771, 0.151709, -0.00212062, 10, 8.60424e-05
16.6, 161.761, 36.1526, 0.151285, -0.00211631, 10, 8.62013e-05
16.65, 162.256, 36.228, 0.150863, -0.00211199, 10, 8.63393e-05
16.7, 162.75, 36.3031, 0.150441, -0.00210767, 10, 8.64569e-05
16.75, 163.244, 36.3781, 0.150021, -0.00210334, 10, 8.65548e-05
16.8, 163.739, 36.4528, 0.149601, -0.00209901, 10, 8.66335e-05
16.85, 164.233, 36.5273, 0.149182, -0.00209468, 10, 8.66934e-05
16.9, 164.727, 36.6016, 0.148764, -0.00209034, 10, 8.6735e-05
16.95, 165.222, 36.6757, 0.148347, -0.002086, 10, 8.67588e-05
17, 165.716, 36.7496, 0.14793, -0.00208166, 10, 8.67651e-05
17.05, 166.211, 36.8233, 0.147515, -0.00207733, 10, 8.67544e-05
17.1, 166.706, 36.8968, 0.1471, -0.00207299, 10, 8.67268e-05
17.15, 167.2, 36.9701, 0.146687, -0.00206866, 10, 8.66827e-05
17.2, 167.695, 37.0432, 0.146274, -0.00206433, 10, 8.66223e-05
17.25, 168.189, 37.1161, 0.145862, -0.00206, 10, 8.65457e-05
17.3, 168.684, 37.1887, 0.145451, -0.00205568, 10, 8.64531e-05
17.35, 169.179, 37.2612, 0.14504, -0.00205136, 10, 8.63444e-05
17.4, 169.674, 37.3335, 0.144631, -0.00204705, 10, 8.62197e-05
17.45, 170.168, 37.4055, 0.144222, -0.00204274, 10, 8.6079e-05
17.5, 170.663, 37.4774, 0.143815, -0.00203845, 10, 8.59222e-05
17.55, 171.158, 37.549, 0.143408, -0.00203416, 10, 8.57492e-05
17.6, 171.653, 37.6205, 0.143002, -0.00202988, 10, 8.556e-05
17.65, 172.148, 37.6918, 0.142597, -0.00202561, 10, 8.53544e-05
17.7, 172.643, 37.7628, 0.142192, -0.00202136, 10, 8.51323e-05
17.75, 173.138, 37.8337, 0.141789, -0.00201711, 10, 8.48934e-05
17.8, 173.633, 37.9043, 0.141386, -0.00201288, 10, 8.46377e-05
17.85, 174.128, 37.9748, 0.140985, -0.00200866, 10, 8.43649e-05
17.9, 174.623, 38.0451, 0.140584, -0.00200446, 10, 8.4075e-05
17.95, 175.118, 38.1151, 0.140184, -0.00200027, 10, 8.37676e-05
18, 175.613, 38.185, 0.139785, -0.0019961, 10, 8.34428e-05
18.05, 176.108, 38.2546, 0.139386, -0.00199194, 10, 8.31003e-05
18.1, 176.603, 38.3241, 0.138989, -0.00198781, 10, 8.27401e-05
18.15, 177.098, 38.3934, 0.138592, -0.00198369, 10, 8.2362e-05
18.2, 177.594, 38.4625, 0.138196, -0.00197959, 10, 8.19659e-05
18.25, 178.089, 38.5313, 0.137801, -0.00197551, 10, 8.15518e-05
18.3, 178.584, 38.6, 0.137407, -0.00197146, 10, 8.11196e-05
18.35, 179.079, 38.6685, 0.137013, -0.00196742, 10, 8.06692e-05
18.4, 179.575, 38.7368, 0.13662, -0.00196341, 10, 8.02008e-05
18.45, 180.07, 38.8049, 0.136228, -0.00195943, 10, 7.97142e-05
18.5, 180.565, 38.8728, 0.135837, -0.00195547, 10, 7.92095e-05
18.55, 181.061, 38.9405, 0.135447, -0.00195153, 10, 7.86868e-05
18.6, 181.556, 39.008, 0.135058, -0.00194762, 10, 7.81461e-05
18.65, 182.052, 39.0753, 0.134669, -0.00194375, 10, 7.75875e-05
18.7, 182.547, 39.1425, 0.134281, -0.00193989, 10, 7.70111e-05
18.75, 183.043, 39.2094, 0.133894, -0.00193607, 10, 7.6417e-05
18.8, 183.538, 39.2762, 0.133507, -0.00193228, 10, 7.58053e-05
18.85, 184.034, 39.3427, 0.133121, -0.00192853, 10, 7.51761e-05
18.9, 184.529, 39.4091, 0.132736, -0.0019248, 10, 7.45297e-05
18.95, 185.025, 39.4753, 0.132352, -0.00192111, 10, 7.38661e-05
19, 185.52, 39.5412, 0.131969, -0.00191745, 10, 7.31854e-05
19.05, 186.016, 39.607, 0.131586, -0.00191382, 10, 7.24879e-05
19.1, 186.512, 39.6726, 0.131204, -0.00191023, 10, 7.17737e-05
19.15, 187.007, 39.738, 0.130823, -0.00190668, 10, 7.10429e-05
19.2, 187.503, 39.8033, 0.130442, -0.00190317, 10, 7.02956e-05
19.25, 187.999, 39.8683, 0.130062, -0.00189969, 10, 6.95322e-05
19.3, 188.495, 39.9332, 0.129683, -0.00189625, 10, 6.87525e-05
19.35, 188.991, 39.9978, 0.129304, -0.00189285, 10, 6.7957e-05
19.4, 189.486, 40.0623, 0.128926, -0.0018895, 10, 6.71456e-05
19.45, 189.982, 40.1266, 0.128549, -0.00188618, 10, 6.63185e-05
19.5, 190.478, 40.1907, 0.128173, -0.00188291, 10, 6.54758e-05
19.55, 190.974, 40.2546, 0.127797, -0.00187968, 10, 6.46177e-05
19.6, 191.47, 40.3183, 0.127421, -0.00187649, 10, 6.37443e-05
19.65, 191.966, 40.3818, 0.127047, -0.00187335, 10, 6.28558e-05
19.7, 192.462, 40.4452, 0.126673, -0.00187025, 10, 6.19521e-05
19.75, 192.958, 40.5084, 0.126299, -0.0018672, 10, 6.10335e-05
19.8, 193.454, 40.5713, 0.125926, -0.00186419, 10, 6.01001e-05
19.85, 193.95, 40.6341, 0.125554, -0.00186123, 10, 5.91519e-05
19.9, 194.446, 40.6968, 0.125182, -0.00185832, 10, 5.8189e-05
19.95, 194.942, 40.7592, 0.124811, -0.00185546, 10, 5.72117e-05
20, 195.438, 40.8214, 0.124441, -0.00185265, 10, 5.62199e-05
20.05, 195.934, 40.8835, 0.124071, -0.00184989, 10, 5.52137e-05
20.1, 196.43, 40.9454, 0.123701, -0.00184718, 10, 5.41934e-05
20.15, 196.927, 41.0071, 0.123332, -0.00184452, 10, 5.31589e-05
20.2, 197.423, 41.0686, 0.122964, -0.00184192, 10, 5.21103e-05
20.25, 197.919, 41.1299, 0.122596, -0.00183937, 10, 5.10479e-05
20.3, 198.415, 41.191, 0.122229, -0.00183687, 10, 4.99716e-05
20.35, 198.912, 41.252, 0.121862, -0.00183442, 10, 4.88816e-05
20.4, 199.408, 41.3128, 0.121495, -0.00183204, 10, 4.77779e-05
20.45, 199.904, 41.3734, 0.12113, -0.0018297, 10, 4.66608e-05
20.5, 200.401, 41.4338, 0.120764, -0.00182743, 10, 4.55303e-05
20.55, 200.897, 41.494, 0.120399, -0.00182521, 10, 4.43865e-05
20.6, 201.393, 41.5541, 0.120034, -0.00182305, 10, 4.32296e-05
20.65, 201.89, 41.614, 0.11967, -0.00182094, 10, 4.20597e-05
20.7, 202.386, 41.6737, 0.119306, -0.0018189, 10, 4.08769e-05
20.75, 202.883, 41.7332, 0.118943, -0.00181691, 10, 3.96813e-05
20.8, 203.379, 41.7925, 0.11858, -0.00181499, 10, 3.84731e-05
20.85, 203.875, 41.8516, 0.118217, -0.00181313, 10, 3.72525e-05
20.9, 204.372, 41.9106, 0.117855, -0.00181133, 10, 3.60195e-05
20.95, 204.869, 41.9694, 0.117493, -0.00180959, 10, 3.47743e-05
21, 205.365, 42.028, 0.117132, -0.00180791, 10, 3.35171e-05
21.05, 205.862, 42.0865, 0.11677, -0.0018063, 10, 3.2248e-05
21.1, 206.358, 42.1447, 0.116409, -0.00180475, 10, 3.09672e-05
21.15, 206.855, 42.2028, 0.116049, -0.00180327, 10, 2.96748e-05
21.2, 207.351, 42.2607, 0.115688, -0.00180185, 10, 2.8371e-05
21.25, 207.848, 42.3184, 0.115328, -0.0018005, 10, 2.7056e-05
21.3, 208.345, 42.3759, 0.114968, -0.00179921, 10, 2.57299e-05
21.35, 208.842, 42.4333, 0.114609, -0.00179799, 10, 2.43928e-05
21.4, 209.338, 42.4905, 0.11425, -0.00179684, 10, 2.30451e-05
21.45, 209.835, 42.5475, 0.11389, -0.00179575, 10, 2.16867e-05
21.5, 210.332, 42.6043, 0.113531, -0.00179474, 10, 2.0318e-05
21.55, 210.829, 42.6609, 0.113173, -0.00179379, 10, 1.8939e-05
21.6, 211.325, 42.7174, 0.112814, -0.00179291, 10, 1.755e-05
21.65, 211.822, 42.7737, 0.112456, -0.00179211, 10, 1.61511e-05
21.7, 212.319, 42.8298, 0.112097, -0.00179137, 10, 1.47425e-05
21.75, 212.816, 42.8857, 0.111739, -0.0017907, 10, 1.33243e-05
21.8, 213.313, 42.9415, 0.111381, -0.00179011, 10, 1.18968e-05
21.85, 213.81, 42.997, 0.111023, -0.00178958, 10, 1.04601e-05
21.9, 214.307, 43.0524, 0.110665, -0.00178913, 10, 9.0144e-06
21.95, 214.803, 43.1077, 0.110308, -0.00178876, 10, 7.55984e-06
22, 215.3, 43.1627, 0.10995, -0.00178845, 10, 6.09663e-06
22.05, 215.797, 43.2176, 0.109592, -0.00178822, 10, 4.62492e-06
22.1, 216.294, 43.2723, 0.109235, -0.00178806, 10, 3.14491e-06
22.15, 216.791, 43.3268, 0.108877, -0.00178798, 10, 1.65677e-06
22.2, 217.288, 43.3811, 0.10852, -0.00178797, 10, 1.60672e-07
22.25, 217.786, 43.4353, 0.108162, -0.00178804, 10, -1.3432e-06
22.3, 218.283, 43.4892, 0.107804, -0.00178818, 10, -2.85468e-06
22.35, 218.78, 43.543, 0.107447, -0.0017884, 10, -4.37357e-06
22.4, 219.277, 43.5966, 0.107089, -0.0017887, 10, -5.89971e-06
22.45, 219.774, 43.6501, 0.106731, -0.00178907, 10, -7.43291e-06
22.5, 220.271, 43.7034, 0.106373, -0.00178952, 10, -8.97299e-06
22.55, 220.768, 43.7564, 0.106015, -0.00179004, 10, -1.05198e-05
22.6, 221.266, 43.8093, 0.105657, -0.00179065, 10, -1.20731e-05
22.65, 221.763, 43.8621, 0.105299, -0.00179133, 10, -1.36327e-05
22.7, 222.26, 43.9146, 0.10494, -0.00179209, 10, -1.51985e-05
22.75, 222.757, 43.967, 0.104582, -0.00179293, 10, -1.67702e-05
22.8, 223.254, 44.0192, 0.104223, -0.00179384, 10, -1.83478e-05
22.85, 223.752, 44.0712, 0.103864, -0.00179484, 10, -1.99309e-05
22.9, 224.249, 44.1231, 0.103505, -0.00179592, 10, -2.15195e-05
22.95, 224.746, 44.1747, 0.103145, -0.00179707, 10, -2.31132e-05
23, 225.244, 44.2262, 0.102786, -0.00179831, 10, -2.4712e-05
23.05, 225.741, 44.2775, 0.102426, -0.00179962, 10, -2.63157e-05
23.1, 226.238, 44.3286, 0.102066, -0.00180102, 10, -2.7924e-05
23.15, 226.736, 44.3796, 0.101705, -0.0018025, 10, -2.95367e-05
23.2, 227.233, 44.4303, 0.101344, -0.00180405, 10, -3.11537e-05
23.25, 227.731, 44.4809, 0.100983, -0.00180569, 10, -3.27748e-05
23.3, 228.228, 44.5313, 0.100622, -0.00180741, 10, -3.43998e-05
23.35, 228.726, 44.5815, 0.10026, -0.00180921, 10, -3.60285e-05
23.4, 229.223, 44.6316, 0.0998977, -0.0018111, 10, -3.76606e-05
23.45, 229.721, 44.6815, 0.0995351, -0.00181306, 10, -3.92961e-05
23.5, 230.218, 44.7311, 0.0991721, -0.00181511, 10, -4.09346e-05
23.55, 230.716, 44.7807, 0.0988086, -0.00181724, 10, -4.25761e-05
23.6, 231.213, 44.83, 0.0984447, -0.00181945, 10, -4.42202e-05
23.65, 231.711, 44.8791, 0.0980804, -0.00182174, 10, -4.58669e-05
23.7, 232.208, 44.9281, 0.0977155, -0.00182412, 10, -4.75159e-05
23.75, 232.706, 44.9769, 0.0973502, -0.00182657, 10, -4.91669e-05
23.8, 233.204, 45.0255, 0.0969844, -0.00182912, 10, -5.08199e-05
23.85, 233.701, 45.0739, 0.0966181, -0.00183174, 10, -5.24746e-05
23.9, 234.199, 45.1221, 0.0962512, -0.00183445, 10, -5.41308e-05
23.95, 234.697, 45.1702, 0.0958837, -0.00183724, 10, -5.57883e-05
24, 235.194, 45.218, 0.0955157, -0.00184011, 10, -5.74469e-05
24.05, 235.692, 45.2657, 0.0951471, -0.00184306, 10, -5.91065e-05
24.1, 236.19, 45.3132, 0.0947779, -0.0018461, 10, -6.07667e-05
24.15, 236.688, 45.3605, 0.094408, -0.00184922, 10, -6.24274e-05
24.2, 237.185, 45.4077, 0.0940375, -0.00185243, 10, -6.40885e-05
24.25, 237.683, 45.4546, 0.0936664, -0.00185571, 10, -6.57496e-05
24.3, 238.181, 45.5014, 0.0932946, -0.00185909, 10, -6.74106e-05
24.35, 238.679, 45.548, 0.0929221, -0.00186254, 10, -6.90714e-05
24.4, 239.177, 45.5944, 0.0925488, -0.00186608, 10, -7.07316e-05
24.45, 239.675, 45.6406, 0.0921749, -0.0018697, 10, -7.23912e-05
24.5, 240.172, 45.6866, 0.0918002, -0.0018734, 10, -7.40498e-05
24.55, 240.67, 45.7324, 0.0914248, -0.00187718, 10, -7.57073e-05
24.6, 241.168, 45.7781, 0.0910486, -0.00188105, 10, -7.73635e-05
24.65, 241.666, 45.8235, 0.0906716, -0.001885, 10, -7.90182e-05
24.7, 242.164, 45.8688, 0.0902938, -0.00188904, 10, -8.06712e-05
24.75, 242.662, 45.9139, 0.0899151, -0.00189315, 10, -8.23223e-05
24.8, 243.16, 45.9588, 0.0895357, -0.00189735, 10, -8.39713e-05
24.85, 243.658, 46.0035, 0.0891553, -0.00190163, 10, -8.56179e-05
24.9, 244.156, 46.048, 0.0887741, -0.00190599, 10, -8.72621e-05
24.95, 244.654, 46.0923, 0.0883921, -0.00191044, 10, -8.89035e-05
25, 245.152, 46.1365, 0.0880091, -0.00191497, 10, -9.0542e-05
25.05, 245.65, 46.1804, 0.0876251, -0.00191958, 10, -9.21774e-05
25.1, 246.148, 46.2242, 0.0872403, -0.00192427, 10, -9.38094e-05
25.15, 246.646, 46.2678, 0.0868545, -0.00192904, 10, -9.5438e-05
25.2, 247.144, 46.3111, 0.0864677, -0.00193389, 10, -9.70628e-05
25.25, 247.643, 46.3543, 0.0860799, -0.00193883, 10, -9.86837e-05
25.3, 248.141, 46.3973, 0.0856912, -0.00194384, 10, -0.0001003
25.35, 248.639, 46.4401, 0.0853014, -0.00194894, 10, -0.000101913
25.4, 249.137, 46.4827, 0.0849106, -0.00195411, 10, -0.000103521
25.45, 249.635, 46.5251, 0.0845187, -0.00195937, 10, -0.000105124
25.5, 250.134, 46.5673, 0.0841257, -0.0019647, 10, -0.000106722
25.55, 250.632, 46.6093, 0.0837317, -0.00197012, 10, -0.000108316
25.6, 251.13, 46.6511, 0.0833366, -0.00197562, 10, -0.000109903
25.65, 251.628, 46.6927, 0.0829404, -0.00198119, 10, -0.000111486
25.7, 252.127, 46.7342, 0.082543, -0.00198684, 10, -0.000113062
25.75, 252.625, 46.7754, 0.0821445, -0.00199257, 10, -0.000114633
25.8, 253.123, 46.8164, 0.0817448, -0.00199838, 10, -0.000116198
25.85, 253.621, 46.8572, 0.0813439, -0.00200427, 10, -0.000117756
25.9, 254.12, 46.8979, 0.0809419, -0.00201024, 10, -0.000119308
25.95, 254.618, 46.9383, 0.0805386, -0.00201628, 10, -0.000120853
26, 255.117, 46.9785, 0.0801342, -0.0020224, 10, -0.000122391
26.05, 255.615, 47.0186, 0.0797284, -0.0020286, 10, -0.000123922
26.1, 256.113, 47.0584, 0.0793215, -0.00203487, 10, -0.000125446
26.15, 256.612, 47.098, 0.0789132, -0.00204122, 10, -0.000126962
26.2, 257.11, 47.1374, 0.0785037, -0.00204764, 10, -0.000128471
26.25, 257.609, 47.1766, 0.0780929, -0.00205414, 10, -0.000129972
26.3, 258.107, 47.2156, 0.0776807, -0.00206071, 10, -0.000131464
26.35, 258.606, 47.2544, 0.0772672, -0.00206736, 10, -0.000132949
26.4, 259.104, 47.293, 0.0768524, -0.00207408, 10, -0.000134425
26.45, 259.603, 47.3314, 0.0764363, -0.00208087, 10, -0.000135892
26.5, 260.101, 47.3696, 0.0760187, -0.00208774, 10, -0.000137351
26.55, 260.6, 47.4076, 0.0755998, -0.00209468, 10, -0.0001388
26.6, 261.098, 47.4453, 0.0751794, -0.00210169, 10, -0.00014024
26.65, 261.597, 47.4829, 0.0747577, -0.00210878, 10, -0.000141671
26.7, 262.096, 47.5202, 0.0743345, -0.00211593, 10, -0.000143093
26.75, 262.594, 47.5574, 0.0739099, -0.00212316, 10, -0.000144504
26.8, 263.093, 47.5943, 0.0734838, -0.00213045, 10, -0.000145906
26.85, 263.591, 47.631, 0.0730562, -0.00213782, 10, -0.000147297
26.9, 264.09, 47.6675, 0.0726271, -0.00214525, 10, -0.000148678
26.95, 264.589, 47.7038, 0.0721966, -0.00215275, 10, -0.000150049
27, 265.088, 47.7398, 0.0717645, -0.00216032, 10, -0.000151409
27.05, 265.586, 47.7757, 0.0713309, -0.00216796, 10, -0.000152758
27.1, 266.085, 47.8113, 0.0708958, -0.00217567, 10, -0.000154096
27.15, 266.584, 47.8467, 0.0704591, -0.00218344, 10, -0.000155423
27.2, 267.082, 47.8819, 0.0700209, -0.00219128, 10, -0.000156738
27.25, 267.581, 47.9169, 0.069581, -0.00219918, 10, -0.000158042
27.3, 268.08, 47.9517, 0.0691396, -0.00220714, 10, -0.000159334
27.35, 268.579, 47.9862, 0.0686966, -0.00221517, 10, -0.000160614
27.4, 269.078, 48.0205, 0.0682519, -0.00222327, 10, -0.000161881
27.45, 269.576, 48.0546, 0.0678056, -0.00223143, 10, -0.000163137
27.5, 270.075, 48.0885, 0.0673577, -0.00223964, 10, -0.00016438
27.55, 270.574, 48.1222, 0.0669081, -0.00224793, 10, -0.00016561
27.6, 271.073, 48.1556, 0.0664568, -0.00225627, 10, -0.000166828
27.65, 271.572, 48.1888, 0.0660039, -0.00226467, 10, -0.000168033
27.7, 272.071, 48.2218, 0.0655493, -0.00227313, 10, -0.000169224
27.75, 272.57, 48.2545, 0.065093, -0.00228165, 10, -0.000170402
27.8, 273.069, 48.2871, 0.0646349, -0.00229023, 10, -0.000171567
27.85, 273.568, 48.3194, 0.0641751, -0.00229886, 10, -0.000172718
27.9, 274.067, 48.3514, 0.0637136, -0.00230756, 10, -0.000173855
27.95, 274.566, 48.3833, 0.0632504, -0.00231631, 10, -0.000174978
28, 275.065, 48.4149, 0.0627853, -0.00232511, 10, -0.000176087
28.05, 275.564, 48.4462, 0.0623185, -0.00233397, 10, -0.000177181
28.1, 276.063, 48.4774, 0.06185, -0.00234288, 10, -0.000178261
28.15, 276.562, 48.5083, 0.0613796, -0.00235185, 10, -0.000179327
28.2, 277.061, 48.5389, 0.0609074, -0.00236087, 10, -0.000180377
28.25, 277.56, 48.5694, 0.0604334, -0.00236994, 10, -0.000181413
28.3, 278.059, 48.5996, 0.0599576, -0.00237906, 10, -0.000182434
28.35, 278.558, 48.6295, 0.05948, -0.00238823, 10, -0.000183439
28.4, 279.057, 48.6593, 0.0590005, -0.00239745, 10, -0.000184429
28.45, 279.556, 48.6887, 0.0585191, -0.00240672, 10, -0.000185403
28.5, 280.055, 48.718, 0.0580359, -0.00241604, 10, -0.000186361
28.55, 280.555, 48.747, 0.0575508, -0.00242541, 10, -0.000187304
28.6, 281.054, 48.7758, 0.0570639, -0.00243482, 10, -0.00018823
28.65, 281.553, 48.8043, 0.056575, -0.00244427, 10, -0.000189141
28.7, 282.052, 48.8325, 0.0560843, -0.00245378, 10, -0.000190035
28.75, 282.551, 48.8606, 0.0555916, -0.00246332, 10, -0.000190912
28.8, 283.051, 48.8884, 0.055097, -0.00247291, 10, -0.000191773
28.85, 283.55, 48.9159, 0.0546005, -0.00248254, 10, -0.000192618
28.9, 284.049, 48.9432, 0.0541021, -0.00249221, 10, -0.000193445
28.95, 284.548, 48.9702, 0.0536017, -0.00250193, 10, -0.000194255
29, 285.048, 48.997, 0.0530993, -0.00251168, 10, -0.000195048
29.05, 285.547, 49.0235, 0.0525951, -0.00252147, 10, -0.000195824
29.1, 286.046, 49.0498, 0.0520888, -0.0025313, 10, -0.000196582
29.15, 286.546, 49.0759, 0.0515806, -0.00254117, 10, -0.000197323
29.2, 287.045, 49.1016, 0.0510703, -0.00255107, 10, -0.000198046
29.25, 287.544, 49.1272, 0.0505581, -0.00256101, 10, -0.000198751
29.3, 288.044, 49.1524, 0.0500439, -0.00257098, 10, -0.000199439
29.35, 288.543, 49.1774, 0.0495277, -0.00258098, 10, -0.000200108
29.4, 289.042, 49.2022, 0.0490095, -0.00259102, 10, -0.000200759
29.45, 289.542, 49.2267, 0.0484893, -0.00260109, 10, -0.000201391
29.5, 290.041, 49.2509, 0.0479671, -0.00261119, 10, -0.000202005
29.55, 290.541, 49.2749, 0.0474428, -0.00262132, 10, -0.000202601
29.6, 291.04, 49.2986, 0.0469165, -0.00263148, 10, -0.000203178
29.65, 291.54, 49.3221, 0.0463882, -0.00264167, 10, -0.000203736
29.7, 292.039, 49.3452, 0.0458578, -0.00265188, 10, -0.000204275
29.75, 292.538, 49.3682, 0.0453254, -0.00266212, 10, -0.000204795
29.8, 293.038, 49.3908, 0.0447909, -0.00267238, 10, -0.000205296
29.85, 293.537, 49.4132, 0.0442544, -0.00268267, 10, -0.000205777
29.9, 294.037, 49.4353, 0.0437158, -0.00269299, 10, -0.00020624
29.95, 294.536, 49.4572, 0.0431751, -0.00270332, 10, -0.000206682
30, 295.036, 49.4788, 0.0426324, -0.00271367, 10, -0.000207106
30.05, 295.536, 49.5001, 0.0420876, -0.00272405, 10, -0.000207509
30.1, 296.035, 49.5211, 0.0415407, -0.00273444, 10, -0.000207893
30.15, 296.535, 49.5419, 0.0409917, -0.00274486, 10, -0.000208257
30.2, 297.034, 49.5624, 0.0404406, -0.00275529, 10, -0.000208601
30.25, 297.534, 49.5826, 0.0398875, -0.00276573, 10, -0.000208925
30.3, 298.033, 49.6025, 0.0393322, -0.0027762, 10, -0.000209228
